AMPID,TITLE,LATITUDE,LONGITUDE,TYPE,DESCRIPTION
FIDA001,Programa de Desarrollo Rural para la RegiÃ_n Sur [EMPRENDESUR],14.16667,-86.95,MULTISECTOR / CORTE CRUZADO,
FIDA001,Programa de Desarrollo Rural para la RegiÃ_n Sur [EMPRENDESUR],13.73333,-87.06667,MULTISECTOR / CORTE CRUZADO,
FIDA001,Programa de Desarrollo Rural para la RegiÃ_n Sur [EMPRENDESUR],13.95,-86.83333,MULTISECTOR / CORTE CRUZADO,
BCIE039,Apoyo a Paises Fundadores del BCIE [2006],14.0818,-87.20681,MULTISECTOR / CORTE CRUZADO,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.93333,-88.5,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.5,-88.5,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.48333,-88.78333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14,-88,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.76,-89.06,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.15,-88,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.3,-88.88333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,13.95,-88.26667,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.83333,-88.83333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,15.18333,-88.13333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.8,-88.15,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.92,-89.15,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.65,-88.83333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,13.83,-87.57,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.25,-88.33333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.88333,-88.81667,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.53333,-89.11667,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.85,-88.83333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,15,-89,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.23333,-88.45,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,15.17,-88.81,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.58333,-88.58333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.1,-87.83333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.13333,-88.53333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.79,-86.85,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.43,-88.17,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.5,-88,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.46667,-88.6,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.66667,-89.08333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.6,-88.46667,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.7,-88.61667,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.81667,-88.4,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.66667,-88.91667,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.78333,-88.58333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.05,-87.53333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.55,-88.93333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.15,-88.03333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.38333,-88,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.30813,-89.01484,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.96,-88.6,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.08333,-87.86667,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.06667,-88.46667,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,15.01667,-88.65,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.81667,-88.93333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.2,-88.5,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,15.04,-88.88,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,15.11667,-88.03333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.68333,-89.1,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.1,-88.36667,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.67,-88.21,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.58441,-88.30253,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.55,-88.11667,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.96667,-88.86667,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.65,-89.08333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.26667,-87.95,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.71667,-88,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.41667,-88.43333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,13.73333,-86.95,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,15.09,-88.47,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.45,-88.66667,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.41614,-88.60126,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.11667,-88.25,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14,-88.3,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.93333,-88.33333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.73333,-88.41667,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.4,-88.73333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.06667,-87.93333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.31667,-88.5,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.01667,-88.06667,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.3,-87.91667,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.88,-89.01,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.32,-87.86,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.88333,-88.26667,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.66667,-88.7,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.23333,-88.76667,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.95,-88.75,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.51313,-87.40242,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.9,-88.78333,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.28333,-88.25,GOBIERNO Y SOCIEDAD CIVIL,
BCIE029,Fomento de Empresas Autogestionarias para Mujeres en la Zona Rural,14.1,-88.08,GOBIERNO Y SOCIEDAD CIVIL,
BCIE038,Negociaciones del Acuerdo de AsociaciÃ_n con la UniÃ_n Europea CA-UE [2009],15,-86.5,INDUSTRIA,
BCIE008,Programa de Infraestructura Rural (PIR),14.98333,-89.08333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15,-88.91667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.16667,-88.13333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.18333,-88.13333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),14.92,-89.15,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.13333,-88.31667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.16667,-88.21667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.01667,-88.98333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),14.77833,-89.175,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.15,-88.28333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.1,-88.16667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.17,-88.81,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.11667,-88.23333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.03333,-88.76667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),14.75,-88.95,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),14.96667,-89,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.1,-88.26667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.08333,-88.2,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.15,-88.26667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),14.75,-88.95,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.15,-88.18333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.03333,-88.71667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.11667,-88.1,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.08333,-88.5,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15,-88.31667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.03333,-88.33333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),14.91667,-88.9,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),13.96667,-88.46667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.04,-88.88,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.05,-88.9,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.25,-88.16667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.25,-88.76667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.09,-88.47,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.24,-88.39,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),14.98,-88.73,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),15.06219,-88.75058,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),14.98333,-89,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE008,Programa de Infraestructura Rural (PIR),14.88,-89.01,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
BCIE021,Proyecto Sectorial de Agua y Saneamiento [PROSAGUA],13.5,-87.68333,AGUA Y SANEAMIENTO,
BCIE021,Proyecto Sectorial de Agua y Saneamiento [PROSAGUA],14.07375,-87.19278,AGUA Y SANEAMIENTO,
BCIE021,Proyecto Sectorial de Agua y Saneamiento [PROSAGUA],14.45139,-87.6375,AGUA Y SANEAMIENTO,
BCIE021,Proyecto Sectorial de Agua y Saneamiento [PROSAGUA],14.03333,-86.58333,AGUA Y SANEAMIENTO,
BCIE021,Proyecto Sectorial de Agua y Saneamiento [PROSAGUA],14.13333,-87.21667,AGUA Y SANEAMIENTO,
BCIE021,Proyecto Sectorial de Agua y Saneamiento [PROSAGUA],14.66667,-86.21944,AGUA Y SANEAMIENTO,
BCIE021,Proyecto Sectorial de Agua y Saneamiento [PROSAGUA],15.75971,-86.78221,AGUA Y SANEAMIENTO,
BCIE021,Proyecto Sectorial de Agua y Saneamiento [PROSAGUA],14.11075,-87.20574,AGUA Y SANEAMIENTO,
BCIE021,Proyecto Sectorial de Agua y Saneamiento [PROSAGUA],14.6,-87.83333,AGUA Y SANEAMIENTO,
BCIE010,Proyecto de Desarrollo Sostenible Mejorando la Competitividad de la EconomÃ_a Rural en Yoro [PROMECOM],15.35,-86.83333,INDUSTRIA,
BCIE010,Proyecto de Desarrollo Sostenible Mejorando la Competitividad de la EconomÃ_a Rural en Yoro [PROMECOM],15.31667,-87.7,INDUSTRIA,
BCIE010,Proyecto de Desarrollo Sostenible Mejorando la Competitividad de la EconomÃ_a Rural en Yoro [PROMECOM],15.4,-87.8,INDUSTRIA,
BCIE010,Proyecto de Desarrollo Sostenible Mejorando la Competitividad de la EconomÃ_a Rural en Yoro [PROMECOM],15.28333,-86.96667,INDUSTRIA,
BCIE010,Proyecto de Desarrollo Sostenible Mejorando la Competitividad de la EconomÃ_a Rural en Yoro [PROMECOM],15.31667,-87.6,INDUSTRIA,
BCIE010,Proyecto de Desarrollo Sostenible Mejorando la Competitividad de la EconomÃ_a Rural en Yoro [PROMECOM],15.48131,-86.57415,INDUSTRIA,
BCIE010,Proyecto de Desarrollo Sostenible Mejorando la Competitividad de la EconomÃ_a Rural en Yoro [PROMECOM],15.2,-87.88333,INDUSTRIA,
BCIE010,Proyecto de Desarrollo Sostenible Mejorando la Competitividad de la EconomÃ_a Rural en Yoro [PROMECOM],14.91667,-87.26667,INDUSTRIA,
BCIE010,Proyecto de Desarrollo Sostenible Mejorando la Competitividad de la EconomÃ_a Rural en Yoro [PROMECOM],14.93761,-87.39354,INDUSTRIA,
BCIE010,Proyecto de Desarrollo Sostenible Mejorando la Competitividad de la EconomÃ_a Rural en Yoro [PROMECOM],15.06667,-87.28333,INDUSTRIA,
BCIE010,Proyecto de Desarrollo Sostenible Mejorando la Competitividad de la EconomÃ_a Rural en Yoro [PROMECOM],15.1375,-87.12778,INDUSTRIA,
BCIE009,Proyecto de ReconstrucciÃ_n y Mejoramiento de Carreteras II (PRMC II) La Esperanza-Camasca,14,-88.38333,TRANSPORTE Y ALMACENAJE,
BCIE009,Proyecto de ReconstrucciÃ_n y Mejoramiento de Carreteras II (PRMC II) La Esperanza-Camasca,14,-88.36667,TRANSPORTE Y ALMACENAJE,
BCIE009,Proyecto de ReconstrucciÃ_n y Mejoramiento de Carreteras II (PRMC II) La Esperanza-Camasca,14.03333,-88.33333,TRANSPORTE Y ALMACENAJE,
BCIE009,Proyecto de ReconstrucciÃ_n y Mejoramiento de Carreteras II (PRMC II) La Esperanza-Camasca,14.31667,-88.18333,TRANSPORTE Y ALMACENAJE,
BCIE009,Proyecto de ReconstrucciÃ_n y Mejoramiento de Carreteras II (PRMC II) La Esperanza-Camasca,14.31111,-88.18056,TRANSPORTE Y ALMACENAJE,
BCIE009,Proyecto de ReconstrucciÃ_n y Mejoramiento de Carreteras II (PRMC II) La Esperanza-Camasca,14.2,-88.21667,TRANSPORTE Y ALMACENAJE,
BCIE009,Proyecto de ReconstrucciÃ_n y Mejoramiento de Carreteras II (PRMC II) La Esperanza-Camasca,14.11667,-88.25,TRANSPORTE Y ALMACENAJE,
BCIE009,Proyecto de ReconstrucciÃ_n y Mejoramiento de Carreteras II (PRMC II) La Esperanza-Camasca,14.11667,-88.25,TRANSPORTE Y ALMACENAJE,
BCIE009,Proyecto de ReconstrucciÃ_n y Mejoramiento de Carreteras II (PRMC II) La Esperanza-Camasca,13.9,-88.4,TRANSPORTE Y ALMACENAJE,
BCIE009,Proyecto de ReconstrucciÃ_n y Mejoramiento de Carreteras II (PRMC II) La Esperanza-Camasca,14.28333,-88.25,TRANSPORTE Y ALMACENAJE,
BCIE009,Proyecto de ReconstrucciÃ_n y Mejoramiento de Carreteras II (PRMC II) La Esperanza-Camasca,14.28333,-88.25,TRANSPORTE Y ALMACENAJE,
BCIE022,Proyecto de Desarrollo Social de CONAPID,14.55,-86.3,MULTISECTOR / CORTE CRUZADO,
BCIE022,Proyecto de Desarrollo Social de CONAPID,14.09705,-87.20397,MULTISECTOR / CORTE CRUZADO,
BCIE022,Proyecto de Desarrollo Social de CONAPID,15.79,-87.849,MULTISECTOR / CORTE CRUZADO,
BCIE022,Proyecto de Desarrollo Social de CONAPID,15.5,-88,MULTISECTOR / CORTE CRUZADO,
BCIE022,Proyecto de Desarrollo Social de CONAPID,14.15,-87.33333,MULTISECTOR / CORTE CRUZADO,
BCIE022,Proyecto de Desarrollo Social de CONAPID,14.09077,-87.16377,MULTISECTOR / CORTE CRUZADO,
BCIE023,Programa de Desarrollo Agroempresarial para PequeÃ±os y Medianos Productores de Palma Africana,15.46667,-86.6,INDUSTRIA,
BCIE023,Programa de Desarrollo Agroempresarial para PequeÃ±os y Medianos Productores de Palma Africana,15.45,-87.86667,INDUSTRIA,
BCIE026,Programa Multisectorial de Emergencia: Fortalecimiento Fiscal y Equidad Social,15,-86.5,MULTISECTOR / CORTE CRUZADO,
87171125253,AmpliaciÃ_n del Proyecto de RehabilitaciÃ_n y Mejoramiento de la Carretera Puerto CortÃ©s - Frontera con Guatemala [CA-13],15.58333,-88.36667,TRANSPORTE Y ALMACENAJE,
87171125253,AmpliaciÃ_n del Proyecto de RehabilitaciÃ_n y Mejoramiento de la Carretera Puerto CortÃ©s - Frontera con Guatemala [CA-13],15.66667,-88.2,TRANSPORTE Y ALMACENAJE,
87171125253,AmpliaciÃ_n del Proyecto de RehabilitaciÃ_n y Mejoramiento de la Carretera Puerto CortÃ©s - Frontera con Guatemala [CA-13],15.65,-88.2,TRANSPORTE Y ALMACENAJE,
87171125253,AmpliaciÃ_n del Proyecto de RehabilitaciÃ_n y Mejoramiento de la Carretera Puerto CortÃ©s - Frontera con Guatemala [CA-13],15.21,-87.95,TRANSPORTE Y ALMACENAJE,
87171125253,AmpliaciÃ_n del Proyecto de RehabilitaciÃ_n y Mejoramiento de la Carretera Puerto CortÃ©s - Frontera con Guatemala [CA-13],15.79,-87.849,TRANSPORTE Y ALMACENAJE,
87171125251,Proyecto ModernizaciÃ_n del Riego en Microcuencas del Valle de Comayagua [PROMORCO],14.4,-87.73333,AGRICULTURA,
87171125251,Proyecto ModernizaciÃ_n del Riego en Microcuencas del Valle de Comayagua [PROMORCO],14.3,-87.65,AGRICULTURA,
87171125251,Proyecto ModernizaciÃ_n del Riego en Microcuencas del Valle de Comayagua [PROMORCO],14.33333,-87.68333,AGRICULTURA,
87171125251,Proyecto ModernizaciÃ_n del Riego en Microcuencas del Valle de Comayagua [PROMORCO],14.36,-87.69,AGRICULTURA,
87171125251,Proyecto ModernizaciÃ_n del Riego en Microcuencas del Valle de Comayagua [PROMORCO],14.71667,-88,AGRICULTURA,
871711212602,Proyecto Planta Desalinizadora y Potabilizadora de Amapala,13.28333,-87.63333,AGUA Y SANEAMIENTO,
871711212602,Proyecto Planta Desalinizadora y Potabilizadora de Amapala,13.28111,-87.65861,AGUA Y SANEAMIENTO,
871711212602,Proyecto Planta Desalinizadora y Potabilizadora de Amapala,13.28333,-87.63333,AGUA Y SANEAMIENTO,
871711212602,Proyecto Planta Desalinizadora y Potabilizadora de Amapala,13.25222,-87.64972,AGUA Y SANEAMIENTO,
8717117012659,Fondo Nacional de Desarrollo Rural Sostenible (FONADERS),13.78333,-87.46667,MULTISECTOR / CORTE CRUZADO,
8717117012659,Fondo Nacional de Desarrollo Rural Sostenible (FONADERS),14.83333,-88.3,MULTISECTOR / CORTE CRUZADO,
8717117012659,Fondo Nacional de Desarrollo Rural Sostenible (FONADERS),14.5,-88.5,MULTISECTOR / CORTE CRUZADO,
8717117012659,Fondo Nacional de Desarrollo Rural Sostenible (FONADERS),14.48333,-88.78333,MULTISECTOR / CORTE CRUZADO,
8717117012659,Fondo Nacional de Desarrollo Rural Sostenible (FONADERS),14.76,-89.06,MULTISECTOR / CORTE CRUZADO,
8717117012659,Fondo Nacional de Desarrollo Rural Sostenible (FONADERS),14.58333,-87.25,MULTISECTOR / CORTE CRUZADO,
8717117012659,Fondo Nacional de Desarrollo Rural Sostenible (FONADERS),14.8,-88.2,MULTISECTOR / CORTE CRUZADO,
8717117012659,Fondo Nacional de Desarrollo Rural Sostenible (FONADERS),14.5,-89.18333,MULTISECTOR / CORTE CRUZADO,
8717117012659,Fondo Nacional de Desarrollo Rural Sostenible (FONADERS),14.8,-88.15,MULTISECTOR / CORTE CRUZADO,
8717117012659,Fondo Nacional de Desarrollo Rural Sostenible (FONADERS),14.92,-89.15,MULTISECTOR / CORTE CRUZADO,
8717117012659,Fondo Nacional de Desarrollo Rural Sostenible (FONADERS),13.83,-87.57,MULTISECTOR / CORTE CRUZADO,
8717117012659,Fondo Nacional de Desarrollo Rural Sostenible (FONADERS),14.53333,-89.11667,MULTISECTOR / CORTE CRUZADO,
8717117012659,Fondo Nacional de Desarrollo Rural Sostenible (FONADERS),14.76667,-88.33333,MULTISECTOR / CORTE CRUZADO,
8717117012659,Fondo Nacional de Desarrollo Rural Sostenible (FONADERS),15,-89,MULTISECTOR / CORTE CRUZADO,
