AMPID,TITLE,LATITUD,LONGITUD,TYPE,DESCRIPTION
871711213058,Proyecto Infraestructura Rural [PIR],13.93389,-87.29583,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.5,-88.5,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.92,-89.15,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.58333,-88.58333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.45,-88.66667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.41614,-88.60126,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.4,-88.73333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15,-86.5,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.0818,-87.20681,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15,-86.5,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15,-86.5,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.50417,-88.025,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.0818,-87.20681,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.08333,-87.21667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.13333,-87.21667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.67,-86.76,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15,-86.5,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.5,-88.5,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.58333,-87.25,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.45,-87.63333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.09,-86.37,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.58333,-88.58333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.95,-87.33333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.26667,-87,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.1,-87.1,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.76667,-88.78333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.15,-87.03333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.95,-86.83333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.28333,-87.63333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.08333,-87,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.59,-87.7,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.25,-87.35,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.51667,-87.5,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.16667,-87.13333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.41667,-87.45,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.75,-86.36667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.7,-86.5,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.67,-86.76,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.83333,-86.05,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.88333,-85.83333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.28333,-87.63333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.08333,-87,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.59,-87.7,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.25,-87.35,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.51667,-87.5,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.16667,-87.13333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.41667,-87.45,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.5,-88.5,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.58333,-88.58333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.45,-88.66667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.41614,-88.60126,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.4,-88.73333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.95,-87.33333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.43333,-88.01667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.4,-88.15,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.45139,-87.6375,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.92161,-89.15955,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.09,-86.37,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.83333,-86,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.5,-88,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.0818,-87.20681,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.74641,-85.7361,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.5,-84.8,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.83333,-85.9,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.09,-86.37,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.85,-86.55,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.86667,-86.91667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.01667,-86.66667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.55,-86.3,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.78333,-85.48333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.11667,-86.83333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.16667,-84.08333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.7,-86.81667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.25,-85.75,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.73333,-86.95,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.96667,-86.61667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.8,-85.93333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.91667,-85.66667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.45,-86.16667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.83333,-86.5,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.64,-86.26,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.0818,-87.20681,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.29,-86.7,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.58333,-86,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.88333,-85.83333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.00811,-87.00862,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.83333,-88.56667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.255,-87.39222,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.55,-88.84,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.09,-86.37,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.4,-88.86667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.63333,-88.55,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.7,-87.46667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.98333,-88.3,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.78333,-88.58333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.1,-88.6,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.86667,-88.5,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.43333,-88.95,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.41,-88.99,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.43333,-88.66667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.48333,-88.93333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.7,-87.58,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.06072,-87.16119,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.23333,-87.36667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.00995,-86.99022,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.0818,-87.20681,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.5,-87.68333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.28333,-87.63333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.71667,-87.68333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.61477,-87.34577,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.77908,-87.49138,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.78333,-87.65,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.64,-87.92,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.31667,-87.21667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.09,-86.37,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.75,-85.66667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.08333,-87.91667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.5,-88.58333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.83333,-86,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.08333,-88.33333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.13333,-87.21667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.85,-86.55,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.66667,-86.91667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.4,-87.8,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.66667,-87.2,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.59,-87.7,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.43,-88.17,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.7,-86.5,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.67,-86.76,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.46,-87.88,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.66667,-87.1,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.61667,-87.63333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.51667,-87.5,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.65,-88.2,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.8,-86.8,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.265,-87.96667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.21,-87.95,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.79,-87.849,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.81667,-87.25,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.11667,-88.03333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.66667,-87,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.65,-87.53333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.01667,-88,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.41667,-87.45,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.33333,-87.91667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.5,-88,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.96667,-87.88333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.76667,-88.78333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.31667,-88.03333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.13333,-87.21667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],16.01667,-85.96667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.25,-85.75,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.0818,-87.20681,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.88333,-85.83333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.93333,-88.5,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.83333,-85.9,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.45,-87.63333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.83333,-86,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.58333,-87.58333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.17,-88.81,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14,-86.76667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.41,-88.99,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.9,-88.5,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.0818,-87.20681,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.88333,-85.83333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.5,-88,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.79,-87.849,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14,-88,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.3,-87.65,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.01667,-86.66667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.55,-86.3,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.46,-87.88,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.9,-87.58333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.81667,-88.4,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.66667,-88.91667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.15,-88.03333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.08333,-87.86667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.265,-87.96667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.9,-88.71667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.41667,-86.83333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.61667,-88.8,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.96667,-87.88333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.66667,-88.7,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.0818,-87.20681,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.16667,-86.95,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.1,-88.08,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.13333,-87.21667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.79,-87.849,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.82562,-87.92968,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.33333,-87.08333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.58333,-87.66667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.91667,-88.91667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.08333,-86.5,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.25,-87.16667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.5,-88.58333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.5,-89,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.83333,-86,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.08333,-88.33333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.58333,-87.58333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.25,-87.16667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.41194,-88.55,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.03333,-88.33333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.21667,-86.98333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.92,-89.15,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.33333,-87.08333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.58333,-87.66667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.58333,-87.58333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.05,-85.27,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.78333,-88.58333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.96667,-88.46667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.71667,-88,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.9,-88.4,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.32,-87.86,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.2,-88.78333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.67145,-87.98693,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.0818,-87.20681,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.28333,-87.63333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.75,-86.36667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.31667,-87.21667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.5,-89.18333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.09,-86.37,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.33333,-87.08333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.08333,-88.33333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.85,-86.55,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.4,-87.8,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.60722,-87.61667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.66667,-87.2,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.7,-86.93333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.67,-86.76,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.31667,-88.18333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.51667,-87.5,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.56667,-87.3,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.78333,-88.68333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.38,-88.92,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.76667,-88.78333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.45,-86.16667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.61667,-87.83333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],16.33333,-86.5,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.66667,-87,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.33333,-87.08333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.75,-85.66667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.58333,-87.66667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.91667,-88.91667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.41667,-88,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.08333,-86.5,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.25,-87.16667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.25,-84.33333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.33333,-88.16667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.08333,-87.91667,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.5,-88.58333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.5,-89,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],14.83333,-86,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],15.08333,-88.33333,MULTISECTOR / CORTE CRUZADO,
871711213058,Proyecto Infraestructura Rural [PIR],13.58333,-87.58333,MULTISECTOR / CORTE CRUZADO,
